Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2025-12-13,Widget D,South,578,24,Female,2.92036056896019
2025-12-14,Widget C,South,718,61,Male,2.96562905373067
2025-12-15,Widget C,North,195,24,Female,3.88790784719412
2025-12-16,Widget A,South,958,61,Female,4.75096661973929
2025-12-17,Widget D,North,513,32,Female,1.36500663647619
2025-12-18,Widget D,East,334,51,Female,1.07801059044208
2025-12-19,Widget B,North,997,63,Female,4.22281916992481
2025-12-20,Widget D,East,161,62,Male,1.43267755020304
2025-12-21,Widget D,North,355,21,Male,4.9467871843217
2025-12-22,Widget A,East,660,31,Male,3.47739299583535
2025-12-23,Widget D,South,447,31,Female,3.60346558101656
2025-12-24,Widget C,East,770,33,Female,1.79556681175207
2025-12-25,Widget A,South,223,24,Female,1.9612492411867
2025-12-26,Widget A,South,581,49,Male,3.637401212397
2025-12-27,Widget B,East,416,36,Female,4.63890735173679
2025-12-28,Widget D,North,603,19,Female,4.92956221807027
2025-12-29,Widget B,North,818,27,Female,1.79212378652437
2025-12-30,Widget C,West,147,67,Male,1.53647849083916
2025-12-31,Widget A,North,508,34,Male,1.22560543104316
2026-01-01,Widget A,West,235,54,Female,4.47318807264531
2026-01-02,Widget A,North,300,29,Female,2.17885938742588
2026-01-03,Widget C,North,349,23,Female,1.00724813547701
2026-01-04,Widget C,South,413,39,Male,1.89527234422572
2026-01-05,Widget B,West,968,49,Male,2.36176432039767
2026-01-06,Widget B,North,467,58,Male,4.96394467798674
2026-01-07,Widget B,West,528,37,Female,3.09416637542833
2026-01-08,Widget D,South,929,18,Male,1.81885579038041
2026-01-09,Widget A,South,906,64,Female,2.3392733788538
2026-01-10,Widget A,West,579,23,Female,2.32123075022751
2026-01-11,Widget B,South,413,36,Male,1.0789029858527
2026-01-12,Widget A,East,599,35,Female,1.54073221668572
2026-01-13,Widget B,East,820,23,Male,3.78078583881285
2026-01-14,Widget D,South,454,62,Female,1.48100394628294
2026-01-15,Widget D,East,584,50,Female,1.92293710642448
2026-01-16,Widget C,North,310,40,Male,2.40294919361724
2026-01-17,Widget D,West,803,40,Female,4.03093977800918
2026-01-18,Widget B,North,143,43,Female,3.32960385947176
2026-01-19,Widget D,West,640,30,Female,3.75599993995427
2026-01-20,Widget C,South,670,24,Female,3.26804930168069
2026-01-21,Widget A,North,682,32,Female,3.73436970088748
2026-01-22,Widget B,South,191,61,Female,1.01136861465589
2026-01-23,Widget A,South,364,44,Female,4.72359257748572
2026-01-24,Widget C,West,994,43,Female,1.44368092349923
2026-01-25,Widget C,West,319,50,Male,2.62499638390762
2026-01-26,Widget C,West,541,32,Male,4.08415348097942
2026-01-27,Widget A,North,500,53,Female,2.7409228720377
2026-01-28,Widget A,East,499,62,Female,4.78737020667006
2026-01-29,Widget A,West,826,44,Male,2.87035579399507
2026-01-30,Widget A,West,998,22,Female,4.49975762241069
2026-01-31,Widget C,North,888,19,Male,4.24331245344908
2026-02-01,Widget C,West,675,50,Male,4.92394521119473
2026-02-02,Widget B,North,957,33,Male,4.7061911230039
2026-02-03,Widget B,South,903,40,Female,4.59249533885152
2026-02-04,Widget A,West,589,55,Female,3.92641736207787
2026-02-05,Widget D,West,584,33,Female,2.46799258907288
2026-02-06,Widget D,South,856,31,Male,1.42450167425961
2026-02-07,Widget C,South,569,46,Male,3.75458020905756
2026-02-08,Widget C,South,673,43,Male,4.91461632535186
2026-02-09,Widget C,West,943,52,Female,3.90641774932748
2026-02-10,Widget B,East,781,32,Male,4.71491747710934
2026-02-11,Widget B,East,544,20,Male,4.21721885182207
2026-02-12,Widget C,East,368,40,Female,1.65245870046672
2026-02-13,Widget C,West,366,46,Male,1.99681508236515
2026-02-14,Widget C,South,153,51,Male,2.3674624070494
2026-02-15,Widget D,West,627,50,Female,1.67304177735202
2026-02-16,Widget B,South,619,58,Female,3.32660533069203
2026-02-17,Widget D,West,715,58,Male,4.90180209653981
2026-02-18,Widget D,West,158,40,Female,4.04583533374463
2026-02-19,Widget C,South,924,24,Male,2.69354699626985
2026-02-20,Widget C,East,139,20,Female,1.01801792392115
2026-02-21,Widget A,South,336,49,Male,2.25310404455272
2026-02-22,Widget A,North,485,48,Female,3.10703715076886
2026-02-23,Widget D,North,705,35,Male,2.29700349540788
2026-02-24,Widget B,South,833,60,Female,1.44413969209544
2026-02-25,Widget C,West,815,24,Female,2.77105982744758
2026-02-26,Widget C,North,749,58,Female,2.01301126786287
2026-02-27,Widget D,North,399,18,Female,4.63692950584601
2026-02-28,Widget A,West,494,31,Female,1.40701811400406
2026-03-01,Widget B,West,306,69,Female,1.19661051489884
2026-03-02,Widget A,East,435,49,Female,1.02125667661945
2026-03-03,Widget A,West,692,23,Male,2.31227873794263
2026-03-04,Widget A,South,829,56,Male,3.64154735280355
2026-03-05,Widget A,South,613,27,Female,3.92165501152717
2026-03-06,Widget C,East,277,24,Female,2.81304673352689
2026-03-07,Widget C,North,495,43,Male,3.73731460182107
2026-03-08,Widget A,North,470,51,Male,2.43965614486145
2026-03-09,Widget B,West,957,47,Female,3.67122487994647
2026-03-10,Widget D,South,890,53,Male,1.16238394120949
2026-03-11,Widget B,North,757,38,Male,2.56301193826802
2026-03-12,Widget B,East,417,34,Female,4.16339871053272
2026-03-13,Widget B,East,835,50,Female,4.21202412183601
2026-03-14,Widget A,South,468,27,Female,3.86459511550278
2026-03-15,Widget C,East,483,68,Male,1.81695448227946
2026-03-16,Widget B,East,161,64,Female,1.98882047572253
2026-03-17,Widget A,South,905,59,Female,4.98435490905805
2026-03-18,Widget B,West,604,68,Male,1.41351202880784
2026-03-19,Widget B,West,338,29,Female,1.72265079560964
2026-03-20,Widget A,East,294,33,Male,1.52010502260053
2026-03-21,Widget C,West,777,58,Male,2.31061985473446
2026-03-22,Widget C,West,321,49,Male,1.84070334093569
2026-03-23,Widget D,East,160,32,Male,2.99075183819109
2026-03-24,Widget A,West,228,44,Male,2.90408282752048
2026-03-25,Widget D,East,784,45,Male,4.60602247780521
2026-03-26,Widget D,North,255,34,Female,1.13895978977913
2026-03-27,Widget D,South,477,63,Female,2.27951830667105
2026-03-28,Widget C,South,721,67,Female,3.38663156798836
2026-03-29,Widget A,West,880,19,Male,3.41920704737586
2026-03-30,Widget D,West,967,53,Female,2.92050491605684
2026-03-31,Widget A,West,889,67,Male,4.26266216325853
2026-04-01,Widget A,South,685,24,Female,1.25088868565784
2026-04-02,Widget C,North,536,30,Male,4.26195106232054
2026-04-03,Widget D,North,306,32,Female,2.97901696174281
2026-04-04,Widget D,South,487,42,Male,1.53504278030801
2026-04-05,Widget A,North,579,40,Female,4.54280765416191
2026-04-06,Widget B,South,890,39,Male,3.59691511816385
2026-04-07,Widget C,North,986,43,Female,1.65418274729656
2026-04-08,Widget C,East,937,50,Male,1.13459889359611
2026-04-09,Widget C,East,439,28,Female,1.5644385933306
2026-04-10,Widget C,South,968,27,Female,3.43519184072157
2026-04-11,Widget D,North,439,42,Female,1.71718494104019
2026-04-12,Widget D,West,303,54,Male,1.90305229950011
2026-04-13,Widget B,North,260,65,Male,1.10055890302526
2026-04-14,Widget C,East,639,60,Male,3.89172268895441
2026-04-15,Widget C,East,491,55,Male,4.24145759903775
2026-04-16,Widget A,North,868,58,Male,4.18739270708849
2026-04-17,Widget D,North,776,62,Female,1.51027260545714
2026-04-18,Widget C,West,674,41,Male,4.61320450955504
2026-04-19,Widget B,West,633,57,Female,3.68911531789632
2026-04-20,Widget B,North,169,63,Female,4.59011448950746
2026-04-21,Widget D,North,992,50,Male,2.78864201812265
2026-04-22,Widget B,North,504,34,Female,2.74781944433479
2026-04-23,Widget B,North,707,41,Male,4.13814607473958
2026-04-24,Widget D,South,774,54,Male,1.37319142190697
2026-04-25,Widget C,North,690,19,Male,3.08349614653954
2026-04-26,Widget C,West,616,49,Female,4.3455369425249
2026-04-27,Widget B,East,927,41,Male,4.32077025227829
2026-04-28,Widget B,South,219,26,Male,4.82453142536948
2026-04-29,Widget C,North,913,21,Male,3.79309037412219
2026-04-30,Widget D,East,789,34,Female,1.83108251775891
2026-05-01,Widget B,South,787,34,Male,1.08112125957832
2026-05-02,Widget A,East,316,67,Female,2.91766319450841
2026-05-03,Widget D,North,155,65,Female,3.05481546249022
2026-05-04,Widget B,North,465,47,Male,1.96105033799573
2026-05-05,Widget B,West,798,57,Female,1.49878978849441
2026-05-06,Widget A,North,603,28,Female,3.34483266476204
2026-05-07,Widget A,North,843,38,Male,4.05702269609657
2026-05-08,Widget C,South,866,38,Male,4.97261641436064
2026-05-09,Widget D,West,554,35,Male,4.03321046884207
2026-05-10,Widget D,South,203,46,Female,4.17452965702232
2026-05-11,Widget C,East,176,41,Male,3.46584351291519
2026-05-12,Widget D,North,329,27,Female,4.94369063588007
2026-05-13,Widget D,East,357,62,Female,3.55982554045828
2026-05-14,Widget D,South,363,34,Female,4.44101314559882
2026-05-15,Widget D,North,430,35,Female,4.78313858496382
2026-05-16,Widget D,North,281,59,Female,4.71943400200224
2026-05-17,Widget A,South,992,65,Male,2.52566137513343
2026-05-18,Widget D,South,867,37,Male,1.31464823325703
2026-05-19,Widget A,South,649,54,Female,1.68749481015699
2026-05-20,Widget D,South,787,62,Female,1.23689322158643
2026-05-21,Widget C,South,126,35,Male,1.42158773931656
2026-05-22,Widget B,North,375,34,Male,1.73860498357479
2026-05-23,Widget A,South,751,26,Female,2.36437726634961
2026-05-24,Widget D,North,398,31,Female,3.1741585863003
2026-05-25,Widget C,North,898,66,Male,3.84672823742034
2026-05-26,Widget B,South,190,46,Male,1.84370934442605
2026-05-27,Widget A,South,579,48,Female,3.69008961695256
2026-05-28,Widget B,West,672,21,Male,3.81703629800968
2026-05-29,Widget C,North,557,35,Male,3.23448934746476
2026-05-30,Widget A,South,550,37,Female,4.61447147919484
2026-05-31,Widget B,South,464,64,Female,1.44397925568724
2026-06-01,Widget D,South,958,60,Female,1.70848583040968
2026-06-02,Widget A,West,774,61,Male,2.71465929755794
2026-06-03,Widget B,West,450,26,Female,1.50685094093696
2026-06-04,Widget C,East,754,30,Male,3.26518457489635
2026-06-05,Widget C,North,499,32,Female,2.5936018664377
2026-06-06,Widget A,East,352,44,Female,2.13838317814367
2026-06-07,Widget B,South,880,32,Male,1.67995925207055
2026-06-08,Widget A,West,980,45,Male,2.34135295339284
2026-06-09,Widget A,West,902,54,Female,3.43183740332937
2026-06-10,Widget B,East,558,36,Female,3.30314084355765
2026-06-11,Widget B,West,798,43,Male,1.65449600084094
2026-06-12,Widget D,South,598,69,Female,1.49967924296253
2026-06-13,Widget B,West,607,43,Male,1.10670705043549
2026-06-14,Widget C,East,403,42,Male,1.04970237517573
2026-06-15,Widget A,South,600,43,Female,4.51924174287874
2026-06-16,Widget A,East,902,43,Male,1.18035542402156
2026-06-17,Widget C,West,697,63,Male,3.92488443949299
2026-06-18,Widget B,East,265,45,Male,4.48794038497983
2026-06-19,Widget C,East,514,66,Female,1.39223139424983
2026-06-20,Widget C,North,561,35,Male,2.74520569533207
2026-06-21,Widget D,West,213,49,Female,4.84921193269711
2026-06-22,Widget C,West,532,20,Female,4.33655464209434
2026-06-23,Widget A,East,455,19,Female,2.95881612743142
2026-06-24,Widget C,North,794,50,Male,4.05028445116621
2026-06-25,Widget A,West,306,59,Male,4.33351049772666
2026-06-26,Widget A,South,867,36,Female,2.39210785275488
2026-06-27,Widget A,East,334,34,Female,4.56861166747984
2026-06-28,Widget B,West,541,61,Male,2.88189327870863
2026-06-29,Widget D,South,454,50,Female,3.11122945423532
2026-06-30,Widget A,West,614,29,Female,4.99883055128732
2026-07-01,Widget A,South,307,66,Male,4.37321186460865
2026-07-02,Widget B,East,808,20,Female,2.44708002309192
2026-07-03,Widget A,West,952,60,Male,1.0413823858908
2026-07-04,Widget C,West,224,66,Male,3.50469629517558
2026-07-05,Widget C,North,237,43,Female,3.81565370451243
2026-07-06,Widget D,East,438,52,Male,3.60321076057352
2026-07-07,Widget A,South,636,25,Male,4.87144940465285
2026-07-08,Widget B,West,167,69,Male,4.45188410932858
2026-07-09,Widget C,West,672,53,Female,2.79532677272259
2026-07-10,Widget B,South,640,24,Female,1.25142994988952
2026-07-11,Widget B,East,482,63,Female,2.90423507800799
2026-07-12,Widget C,North,118,63,Male,3.75697607984809
2026-07-13,Widget B,North,782,53,Male,3.43083923290802
2026-07-14,Widget C,West,549,33,Female,3.15254827084354
2026-07-15,Widget B,South,173,41,Female,2.87527583206097
2026-07-16,Widget C,West,672,18,Male,2.17504749210955
2026-07-17,Widget A,South,764,66,Female,2.10938704689852
2026-07-18,Widget D,North,375,42,Female,3.00092591570321
2026-07-19,Widget C,East,147,27,Female,1.6424125857186
2026-07-20,Widget C,South,310,33,Female,2.36274169429921
2026-07-21,Widget D,North,954,33,Female,2.2959170988404
2026-07-22,Widget C,West,750,25,Male,3.3485312063368
2026-07-23,Widget C,South,721,46,Female,1.2667292014521
2026-07-24,Widget B,East,794,56,Female,4.31867472106038
2026-07-25,Widget D,West,639,45,Male,3.24951352153761
2026-07-26,Widget A,West,808,23,Male,3.68330672310374
2026-07-27,Widget C,North,290,33,Male,3.81237561503773
2026-07-28,Widget D,South,414,37,Male,2.16593654737015
2026-07-29,Widget B,West,662,33,Female,2.88148626953947
2026-07-30,Widget A,East,760,24,Female,4.82498382347867
2026-07-31,Widget D,South,879,58,Female,4.06682095198726
2026-08-01,Widget A,East,661,31,Female,4.87822750089274
2026-08-02,Widget A,West,999,60,Male,3.98501738058515
2026-08-03,Widget A,East,857,43,Male,1.70240055883407
2026-08-04,Widget C,North,212,43,Female,1.25814353537871
2026-08-05,Widget C,East,269,31,Female,3.31064574687865
2026-08-06,Widget B,South,567,24,Female,2.43125311881044
2026-08-07,Widget B,East,777,50,Female,2.10183164055268
2026-08-08,Widget D,East,113,43,Male,4.22884398570167
2026-08-09,Widget B,North,814,62,Female,2.46797306832779
2026-08-10,Widget A,East,387,37,Male,2.26800387893722
2026-08-11,Widget A,East,288,20,Male,4.39995037267604
2026-08-12,Widget C,West,254,69,Male,4.38514934594584
2026-08-13,Widget A,West,666,21,Male,2.42546655102023
2026-08-14,Widget D,South,793,43,Female,4.32999480394387
2026-08-15,Widget A,West,821,28,Female,4.40311396133064
2026-08-16,Widget A,West,987,19,Female,2.69572214011867
2026-08-17,Widget D,West,570,31,Female,1.26589252083669
2026-08-18,Widget B,West,174,61,Male,1.00633857786536
2026-08-19,Widget B,North,376,47,Male,3.09316985155598
2026-08-20,Widget D,West,744,66,Male,2.37630197348142
2026-08-21,Widget C,North,442,29,Female,4.98852757663346
2026-08-22,Widget A,North,524,43,Male,4.08964399850914
2026-08-23,Widget D,West,670,61,Male,4.04510182540165
2026-08-24,Widget A,East,610,50,Male,4.82097107314938
2026-08-25,Widget C,North,956,30,Male,4.55089759157328
2026-08-26,Widget A,East,281,31,Female,2.27274991782556
2026-08-27,Widget D,East,557,41,Male,1.66394888641551
2026-08-28,Widget A,West,950,51,Male,3.98356906026193
2026-08-29,Widget B,South,932,61,Female,2.51309557473149
2026-08-30,Widget C,West,163,43,Female,2.89269060652383
2026-08-31,Widget C,South,938,38,Female,3.52159092509931
2026-09-01,Widget C,South,359,45,Male,4.63149070774096
2026-09-02,Widget D,West,292,65,Male,2.67635101468386
2026-09-03,Widget C,West,754,53,Male,4.13326756087745
2026-09-04,Widget B,South,715,57,Male,2.07335916509863
2026-09-05,Widget D,West,505,19,Female,3.79188716369445
2026-09-06,Widget B,South,825,59,Male,1.00631768431165
2026-09-07,Widget A,East,853,26,Male,4.48602885396254
2026-09-08,Widget A,West,820,40,Female,1.12151831981785
2026-09-09,Widget A,East,192,32,Female,3.85101501905034
2026-09-10,Widget A,North,529,30,Female,1.18503275704514
2026-09-11,Widget B,East,753,40,Male,2.06498279757601
2026-09-12,Widget D,East,533,34,Male,2.98880961422621
2026-09-13,Widget D,South,503,65,Male,2.67975474139295
2026-09-14,Widget C,East,533,19,Male,1.76734445840404
2026-09-15,Widget B,West,211,37,Male,2.33525964683695
2026-09-16,Widget A,South,474,37,Female,3.91082548024387
2026-09-17,Widget B,North,158,63,Female,3.67702837031859
2026-09-18,Widget C,West,142,20,Male,1.28725833505566
2026-09-19,Widget C,North,306,29,Male,3.98926330229155
2026-09-20,Widget B,East,879,57,Male,1.21218352478811
2026-09-21,Widget B,West,395,19,Male,3.17170555639914
2026-09-22,Widget B,West,217,53,Male,2.04025099216876
2026-09-23,Widget D,North,631,31,Female,3.35076051023928
2026-09-24,Widget A,West,321,33,Female,2.04531358376361
2026-09-25,Widget B,West,265,36,Female,4.93983187850332
2026-09-26,Widget B,West,742,51,Male,2.23891273491013
2026-09-27,Widget B,East,255,61,Male,1.96784254269798
2026-09-28,Widget C,North,283,63,Female,2.11386116366138
2026-09-29,Widget C,West,189,23,Female,4.58589142903718
2026-09-30,Widget D,South,193,30,Male,3.54487531467738
2026-10-01,Widget A,South,112,53,Female,3.92273638968311
2026-10-02,Widget D,South,933,39,Female,4.6720420403774
2026-10-03,Widget A,South,904,35,Male,4.64748993938003
2026-10-04,Widget C,East,841,29,Female,3.95578338631491
2026-10-05,Widget C,West,933,69,Female,1.79129771536529
2026-10-06,Widget C,North,903,47,Female,4.37349328270002
2026-10-07,Widget D,West,537,68,Male,1.81510413676425
2026-10-08,Widget B,East,637,57,Female,3.97159525639373
2026-10-09,Widget B,South,686,24,Female,3.7424122661795
2026-10-10,Widget C,East,975,49,Female,4.03555540056179
2026-10-11,Widget B,West,910,65,Male,3.13074272285526
2026-10-12,Widget B,North,249,36,Male,3.55490472899688
2026-10-13,Widget D,East,759,23,Female,4.81328032173702
2026-10-14,Widget A,North,107,37,Male,1.40435437669686
2026-10-15,Widget C,East,128,44,Female,2.23538909912648
2026-10-16,Widget C,North,395,60,Male,3.44542805239353
2026-10-17,Widget D,North,820,54,Male,4.85621652052596
2026-10-18,Widget D,South,739,65,Female,1.3822977906504
2026-10-19,Widget B,North,439,24,Female,1.09019688612035
2026-10-20,Widget C,South,727,22,Female,1.22299839388131
2026-10-21,Widget A,West,538,28,Male,1.2096227458448
2026-10-22,Widget D,West,243,32,Female,4.63126343110962
2026-10-23,Widget A,South,929,20,Male,3.8850316317353
2026-10-24,Widget A,South,846,22,Male,3.70842546478511
2026-10-25,Widget C,East,618,40,Female,3.09029128104724
2026-10-26,Widget C,East,144,54,Male,4.12781046788861
2026-10-27,Widget D,East,338,26,Female,1.62259197104636
2026-10-28,Widget C,West,254,32,Male,2.56776475915375
2026-10-29,Widget C,East,280,20,Female,2.96001700305737
2026-10-30,Widget C,North,314,46,Male,1.44163799070691
2026-10-31,Widget A,North,187,23,Male,2.67805483735007
2026-11-01,Widget D,East,355,34,Female,2.26600711705048
2026-11-02,Widget B,North,610,43,Male,1.14232858317385
2026-11-03,Widget A,West,172,38,Female,1.54694161091694
2026-11-04,Widget C,North,278,25,Male,4.05614729266989
2026-11-05,Widget A,West,311,38,Male,1.07215163801858
2026-11-06,Widget C,South,904,28,Male,4.73701319638544
2026-11-07,Widget C,South,333,55,Female,1.34569852978895
2026-11-08,Widget A,South,564,25,Female,4.19695237681383
2026-11-09,Widget D,South,850,59,Female,4.59446616377388
2026-11-10,Widget C,North,322,41,Female,4.76454233940179
2026-11-11,Widget D,East,730,52,Female,4.46990809398389
2026-11-12,Widget B,North,924,31,Male,2.15020015770177
2026-11-13,Widget C,West,363,31,Male,2.33234852535391
2026-11-14,Widget D,North,306,27,Female,2.7061827944403
2026-11-15,Widget D,North,706,29,Male,1.5571867576284
2026-11-16,Widget B,West,984,55,Male,1.0890898202689
2026-11-17,Widget D,South,833,61,Male,4.47648645712414
2026-11-18,Widget D,South,465,63,Male,3.21651486484183
2026-11-19,Widget B,South,375,51,Female,3.43489176871287
2026-11-20,Widget C,East,479,58,Male,4.70795389927118
2026-11-21,Widget D,West,842,27,Female,3.66048071245446
2026-11-22,Widget D,West,408,34,Female,3.76341401735925
2026-11-23,Widget D,North,730,34,Male,4.14787459374697
2026-11-24,Widget A,East,367,20,Female,1.46539379942962
2026-11-25,Widget B,South,884,48,Male,2.44064861285517
2026-11-26,Widget A,East,163,68,Male,4.87283171081347
2026-11-27,Widget B,West,909,18,Male,4.69172031240243
2026-11-28,Widget C,West,449,29,Female,4.53630118524074
2026-11-29,Widget C,North,593,56,Female,2.80835404135589
2026-11-30,Widget D,North,622,21,Female,4.42877181434722
2026-12-01,Widget B,West,197,59,Male,1.19358352778306
2026-12-02,Widget C,South,170,30,Male,1.59406969702847
2026-12-03,Widget B,South,463,51,Male,2.65587079393622
2026-12-04,Widget C,East,669,59,Female,2.93356826672851
2026-12-05,Widget A,West,901,38,Male,2.05402861408343
2026-12-06,Widget C,West,862,39,Male,2.42590668339115
2026-12-07,Widget A,South,375,21,Female,1.65110440410148
2026-12-08,Widget C,South,149,35,Female,2.95653612686363
2026-12-09,Widget D,West,457,22,Female,4.17537317147145
2026-12-10,Widget A,North,827,36,Male,3.64544157464522
2026-12-11,Widget C,West,663,19,Male,1.43116898946217
2026-12-12,Widget D,West,882,29,Male,2.95032641358686
2026-12-13,Widget A,South,584,34,Female,3.7905855311189
2026-12-14,Widget D,South,183,27,Female,3.11958118621576
2026-12-15,Widget B,North,998,51,Female,2.5667023861422
2026-12-16,Widget B,North,904,23,Female,3.48765768513551
2026-12-17,Widget A,East,737,25,Male,4.8745546612011
2026-12-18,Widget C,West,907,68,Male,1.37963163906431
2026-12-19,Widget A,South,683,28,Male,2.56006424299024
2026-12-20,Widget D,North,395,29,Male,2.62642341218438
2026-12-21,Widget C,East,335,26,Male,3.30786924187348
2026-12-22,Widget B,East,155,19,Male,1.60869840752767
2026-12-23,Widget C,South,459,25,Male,1.70657211948188
2026-12-24,Widget B,South,209,28,Male,2.14144554399142
2026-12-25,Widget C,East,291,53,Female,4.82348017307408
2026-12-26,Widget C,North,192,27,Female,3.93643432492361
2026-12-27,Widget C,East,961,38,Male,3.64677320676601
2026-12-28,Widget D,West,667,37,Female,4.26783074957705
2026-12-29,Widget D,West,159,65,Male,1.51030587566677
2026-12-30,Widget A,South,749,25,Male,4.43733127889501
2026-12-31,Widget A,North,138,53,Female,3.37933085555002
2027-01-01,Widget B,North,639,46,Male,2.34131602983574
2027-01-02,Widget D,West,148,59,Male,4.26342102298276
2027-01-03,Widget B,East,519,29,Male,4.2102581373945
2027-01-04,Widget A,South,736,31,Male,4.38283432686691
2027-01-05,Widget B,East,112,65,Male,1.46207160042793
2027-01-06,Widget A,East,135,67,Male,4.8774449799831
2027-01-07,Widget D,East,200,38,Male,4.83850461515893
2027-01-08,Widget C,North,893,39,Female,2.42987858200697
2027-01-09,Widget D,West,185,38,Female,1.26357607284768
2027-01-10,Widget B,North,615,61,Male,1.66822267787514
2027-01-11,Widget B,West,322,67,Female,4.97132330177879
2027-01-12,Widget D,South,437,47,Male,3.25205177268665
2027-01-13,Widget D,South,265,56,Male,2.42648719530421
2027-01-14,Widget A,East,482,37,Male,2.15281077540016
2027-01-15,Widget B,West,955,41,Male,2.02796694124379
2027-01-16,Widget B,West,994,40,Female,3.65661106021793
2027-01-17,Widget D,West,475,24,Female,2.67755132607874
2027-01-18,Widget C,East,570,26,Female,4.86164279747445
2027-01-19,Widget B,East,889,18,Female,3.73537212258145
2027-01-20,Widget C,South,741,43,Male,4.16817836419584
2027-01-21,Widget D,North,130,55,Female,2.17096619433264
2027-01-22,Widget D,West,474,55,Male,1.3167456364345
2027-01-23,Widget A,West,110,61,Male,2.95129134952752
2027-01-24,Widget B,North,401,39,Female,2.25832618618491
2027-01-25,Widget C,West,195,61,Male,1.80833266003169
2027-01-26,Widget A,East,289,27,Female,4.81056852320345
2027-01-27,Widget B,East,552,23,Female,2.77595285736812
2027-01-28,Widget A,West,291,34,Female,1.69883436819514
2027-01-29,Widget D,East,585,68,Female,1.79460261072456
2027-01-30,Widget B,East,365,67,Female,2.12283896985838
2027-01-31,Widget A,West,523,55,Male,4.99726507275885
2027-02-01,Widget A,South,227,41,Female,2.07204600207839
2027-02-02,Widget C,North,337,68,Female,2.31520721831381
2027-02-03,Widget A,East,454,27,Male,3.63731251193601
2027-02-04,Widget B,South,211,25,Female,2.17584550564119
2027-02-05,Widget B,East,927,38,Female,1.86321700423877
2027-02-06,Widget C,East,545,23,Male,1.63454874659839
2027-02-07,Widget B,North,442,38,Male,2.25073066011117
2027-02-08,Widget D,East,244,56,Female,1.42366275851509
2027-02-09,Widget B,North,164,41,Male,1.07458634565913
2027-02-10,Widget B,North,346,50,Female,4.21856678933871
2027-02-11,Widget A,North,834,35,Male,1.55157976965831
2027-02-12,Widget A,South,589,45,Female,4.10390739926097
2027-02-13,Widget B,West,924,69,Female,4.19016991594664
2027-02-14,Widget C,South,538,49,Female,3.15167810531697
2027-02-15,Widget A,West,205,29,Male,2.23872783325181
2027-02-16,Widget C,West,280,65,Female,1.58013093499955
2027-02-17,Widget B,North,283,59,Male,3.947220426884
2027-02-18,Widget B,East,325,44,Female,3.40554794392714
2027-02-19,Widget D,North,876,27,Female,3.62181382597426
2027-02-20,Widget A,East,889,63,Female,1.03467635938052
2027-02-21,Widget B,West,188,69,Female,4.7100680628313
2027-02-22,Widget D,North,787,59,Female,1.2651607497862
2027-02-23,Widget A,East,629,49,Male,2.46722354056002
2027-02-24,Widget B,South,470,59,Male,2.6108465986068
2027-02-25,Widget B,East,498,43,Male,1.0054220979918
2027-02-26,Widget A,North,205,42,Female,2.98835723740319
2027-02-27,Widget A,South,370,28,Female,4.01123597804404
2027-02-28,Widget A,East,930,40,Male,4.29307461245909
2027-03-01,Widget B,East,602,51,Female,4.51758797322354
2027-03-02,Widget B,East,778,69,Female,2.95087547326148
2027-03-03,Widget D,East,624,57,Female,3.5225447621186
2027-03-04,Widget C,East,948,40,Male,1.318078853186
2027-03-05,Widget A,South,131,46,Male,2.952152897127
2027-03-06,Widget B,West,492,48,Male,1.61926301948694
2027-03-07,Widget B,South,139,24,Male,2.47857247049009
2027-03-08,Widget A,South,759,57,Male,2.3172212514584
2027-03-09,Widget C,South,317,50,Female,2.69416230896603
2027-03-10,Widget A,West,830,38,Female,3.28654647189653
2027-03-11,Widget C,North,181,19,Female,4.61150658825198
2027-03-12,Widget B,West,944,35,Female,2.57793852539002
2027-03-13,Widget C,South,819,64,Male,4.9245247828462
2027-03-14,Widget D,East,300,50,Male,4.03611219220481
2027-03-15,Widget B,East,546,54,Female,3.04592418715353
2027-03-16,Widget D,South,943,51,Male,3.57610574844778
2027-03-17,Widget A,East,527,37,Female,1.40889668452778
2027-03-18,Widget A,South,137,52,Female,4.37808612525462
2027-03-19,Widget A,East,310,68,Female,3.32942982025586
2027-03-20,Widget C,West,543,67,Female,4.94426992083841
2027-03-21,Widget B,North,426,35,Male,3.5457149750114
2027-03-22,Widget A,North,860,63,Female,4.3364463330653
2027-03-23,Widget A,West,326,41,Male,4.19905097118096
2027-03-24,Widget B,West,147,25,Female,2.38184460587308
2027-03-25,Widget A,South,117,47,Female,2.03844250093285
2027-03-26,Widget D,South,538,61,Female,2.72197433372604
2027-03-27,Widget B,South,906,27,Female,2.86896537763535
2027-03-28,Widget B,East,807,40,Male,1.96033880774658
2027-03-29,Widget B,South,286,69,Female,4.57839149340389
2027-03-30,Widget D,West,444,66,Male,3.17019144920258
2027-03-31,Widget B,North,323,28,Female,4.91377756861428
2027-04-01,Widget D,East,929,19,Female,4.24007111218505
2027-04-02,Widget B,South,587,43,Female,3.22281944156778
2027-04-03,Widget C,East,976,53,Male,4.78816111257744
2027-04-04,Widget A,East,948,50,Female,3.01949926038123
2027-04-05,Widget C,South,328,64,Female,4.54842605007468
2027-04-06,Widget A,East,489,30,Female,2.43257912478322
2027-04-07,Widget D,North,688,57,Female,2.51456953361638
